"id","username","date","status"
822971013000560642","Beliectioner63","2017/1/22","@Fakuulel iaaaaaa sves bos k tamo ahy"
822970765452582913","Beritasatu","2017/1/22","#PopulerB1 5: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/oBv0URlu0a"
822970515216166912","Beritasatu","2017/1/22","#PopulerB1 5: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/XkS7LKS9qZ"
822970480424431616","MeylanieJ","2017/1/22","Mungkin slma berkuasa pak mantan hanya mengajarkan ke AHY gmna caranya buat album rekaman.so saran sya mending AHY bkin album aja kyak pepo"
822970479564570624","riffki40","2017/1/22","RT @agussylviDKI: “Kita semua harus terus menjaga keharmonisan rasa saling menghormati menghargai perbedaan yang ada di antara kita.” -AH…"
822970412036304898","Giant0_MAN","2017/1/22","(AHY) sangat berbahaya jk menjadi Gub DKI Jakarta krn tdk mempunyai solusi masalah di DKI kata Guru Besar Ilmu Pol… https://t.co/2ebJWB4m1M"
822970406940217345","Gagal_sembuh","2017/1/22","RT @KawanuaProAhok: Ya Allah Tuhan YME Ini 5 Proyek Hoax SBY Pepo AHY - https://t.co/tJAt4QpRA9 https://t.co/ynLzgWqmnr"
822970267605417984","Beritasatu","2017/1/22","#PopulerB1 5: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/Hb7qMPQgyg"
822970125825425408","jimmyherdyansy2","2017/1/22","RT @Beritasatu: #PopulerB1 7: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/s5ylx8TRde"
822970078563971073","johnymneumonics","2017/1/22","RT @NetizenTofa: Iya Om. Pada mau ke Senayan. Acara AHY. Jadi macet di semua ruas. Mohon dimaafkan ya. Suuweeer. https://t.co/4NfgWs5oyN"
822970077225979904","Janabachri","2017/1/22","RT @Abaaah: Give change a chance - AHY
#MakinMantapMilihNo1 https://t.co/S47uBaUANv"
822970044468465664","mjaneporcuna","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822970042358738944","bigjoe_july15","2017/1/22","RT @wijimoharwan: Melihat P demokrat mempertaruhakan segalanya demi kemenangan AHY di pilkada DKI ini jls ada udang dibalik rempeyek..."
822970022209273856","Beritasatu","2017/1/22","#PopulerB1 5: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/QqnScXbI05"
822969993188868096","kyo_ya2525","2017/1/22","@__________AHY 
美形とか照れる ...
呼んだだけ ❤"
822969983726546945","jakartahebat98","2017/1/22","RT @Kritik: FPI: Kami Jihad Dukung AHY! @AgusYudhoyono utk kaum preman sdgkn @AhokDjarot untuk DKI Jakarta! https://t.co/ljXXdfT2hd
#BaDja…"
822969983512625153","wiryawan98","2017/1/22","RT @Kritik: FPI: Kami Jihad Dukung AHY! @AgusYudhoyono utk kaum preman sdgkn @AhokDjarot untuk DKI Jakarta! https://t.co/ljXXdfT2hd
#BaDja…"
822969983508484097","wiryawan204","2017/1/22","RT @Kritik: FPI: Kami Jihad Dukung AHY! @AgusYudhoyono utk kaum preman sdgkn @AhokDjarot untuk DKI Jakarta! https://t.co/ljXXdfT2hd
#BaDja…"
822969983508451330","anakrantau98","2017/1/22","RT @Kritik: FPI: Kami Jihad Dukung AHY! @AgusYudhoyono utk kaum preman sdgkn @AhokDjarot untuk DKI Jakarta! https://t.co/ljXXdfT2hd
#BaDja…"
822969983495905280","Kritik","2017/1/22","RT @Kritik: FPI: Kami Jihad Dukung AHY! @AgusYudhoyono utk kaum preman sdgkn @AhokDjarot untuk DKI Jakarta! https://t.co/ljXXdfT2hd
#BaDja…"
822969865745104896","Jak_Spotlight","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/vECPc77ICu https://t.co/RioMsP3zyK"
822969855678681088","anti_densus88","2017/1/22","Tim AHY-Sylvi: Kita Tak Perlu Kumpulin Dana dari Konglomerat https://t.co/95T5S049Xu #News #AHYSylvi https://t.co/KAd5EDPjiE"
822969844643590144","Jak_Spotlight","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/vECPc77ICu https://t.co/cc7EUsha65"
822969837441925120","Diegohern21","2017/1/22","@JoniOyola ahy voy jajaja"
822969831486013441","MZlator","2017/1/22","No Hay Malos Amigos Ahy Amigos Ke Tratan De Ayudarte Pero No Lo Entiendes"
822969756714053632","Beritasatu","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/sdODdkqZBY"
822969724933812224","Kritik","2017/1/22","FPI: Kami Jihad Dukung AHY! @AgusYudhoyono utk kaum preman sdgkn @AhokDjarot untuk DKI Jakarta!… https://t.co/WetDfG4vhW"
822969662623207424","auliahJkt80","2017/1/22","RT @gerilyapolitik: Tertangkap Natalan dengan Joget & Dangdut Sylviana-AHY Larang Salam 2 Jari https://t.co/evHZ6AI99m https://t.co/GQj5vW…"
822969628506763264","anakrantau98","2017/1/22","RT @Kritik: Mas @AgusYudhoyono bisanya cuma joget https://t.co/LI5IZrlMQs
Hanya #BaDjaPekerja https://t.co/N11cbzyIBg"
822969628313862145","Kritik","2017/1/22","RT @Kritik: Mas @AgusYudhoyono bisanya cuma joget https://t.co/LI5IZrlMQs
Hanya #BaDjaPekerja https://t.co/N11cbzyIBg"
822969628301279232","wiryawan98","2017/1/22","RT @Kritik: Mas @AgusYudhoyono bisanya cuma joget https://t.co/LI5IZrlMQs
Hanya #BaDjaPekerja https://t.co/N11cbzyIBg"
822969628292825088","wiryawan204","2017/1/22","RT @Kritik: Mas @AgusYudhoyono bisanya cuma joget https://t.co/LI5IZrlMQs
Hanya #BaDjaPekerja https://t.co/N11cbzyIBg"
822969628280295424","jakartahebat98","2017/1/22","RT @Kritik: Mas @AgusYudhoyono bisanya cuma joget https://t.co/LI5IZrlMQs
Hanya #BaDjaPekerja https://t.co/N11cbzyIBg"
822969552581468160","Kritik","2017/1/22","Mas @AgusYudhoyono bisanya cuma joget https://t.co/LI5IZrlMQs
Hanya #BaDjaPekerja https://t.co/N11cbzyIBg"
822969523821125633","dfajry01","2017/1/22","RT @Beritasatu: #PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/IbFlJD3Wpd"
822969521791078401","Beritasatu","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/Q2UOYQkNFL"
822969358490083329","AgungWidrajat","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822969355549847552","mulyavandeinse9","2017/1/22","RT @Beritasatu: #PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/amVg2BGVL1"
822969349874929664","maximvs09","2017/1/22","RT @Beritasatu: #PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/amVg2BGVL1"
822969346930642949","harianpublik","2017/1/22","#Tim AHY-Sylvi: #Kita #Tak #Perlu #Kumpulin #Dana #dari #Konglomerat: Tim… https://t.co/I5H5vZNmtf #harianpublik"
822969338592313344","wiryawan98","2017/1/22","RT @Kritik: Tertangkap Natalan dengan Joget & Dangdut Sylviana- @AgusYudhoyono Larang Salam 2 Jari https://t.co/OFk0lxV86P
Org jujur tau #…"
822969338579677184","jakartahebat98","2017/1/22","RT @Kritik: Tertangkap Natalan dengan Joget & Dangdut Sylviana- @AgusYudhoyono Larang Salam 2 Jari https://t.co/OFk0lxV86P
Org jujur tau #…"
822969338579668992","wiryawan204","2017/1/22","RT @Kritik: Tertangkap Natalan dengan Joget & Dangdut Sylviana- @AgusYudhoyono Larang Salam 2 Jari https://t.co/OFk0lxV86P
Org jujur tau #…"
822969338575536128","anakrantau98","2017/1/22","RT @Kritik: Tertangkap Natalan dengan Joget & Dangdut Sylviana- @AgusYudhoyono Larang Salam 2 Jari https://t.co/OFk0lxV86P
Org jujur tau #…"
822969338550329345","Kritik","2017/1/22","RT @Kritik: Tertangkap Natalan dengan Joget & Dangdut Sylviana- @AgusYudhoyono Larang Salam 2 Jari https://t.co/OFk0lxV86P
Org jujur tau #…"
822969291913850880","Beritasatu","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/dINHb9A9AQ"
822969267066834945","l1ndamax","2017/1/22","RT @GunRomli: Sylviana Cawagub AHY lg diusut polisi SBY bapak AHY tiba2 ngeluh saat kasus Ahok dgn gagah bilang hrus diproses hukum https…"
822969252017799168","cristian_la20","2017/1/22","Que me digan Nene😍 es una cosa que ahy😍😂😂👋"
822969221738938369","Kritik","2017/1/22","Tertangkap Natalan dengan Joget & Dangdut Sylviana- @AgusYudhoyono Larang Salam 2 Jari https://t.co/OFk0lxV86P
Org… https://t.co/XQf1IRGFBc"
822969065018822657","Beritasatu","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/IbFlJD3Wpd"
822969035432161280","f24nk1","2017/1/22","RT @gUNJKT_: Pernah lihat AHY seperti ini?
Yg saya tau.. cuma angkat tangan sama jarinya.. sama loncat dr atas panggung.. :) 
#Nomor2Paling…"
822968864115855360","johnbralink","2017/1/22","RT @gerilyapolitik: Tertangkap Natalan dengan Joget & Dangdut Sylviana-AHY Larang Salam 2 Jari https://t.co/evHZ6AI99m https://t.co/GQj5vW…"
822968852984102912","Ronnie_Rusli","2017/1/22","Ini juga tweeps kiriman ke saya apa benar? ~>10 Alasan Tidak Memilih AHY-Sylvi - Jakarta Asoy https://t.co/zP1nkl3COq"
822968840816472064","Beritasatu","2017/1/22","#PopulerB1 6: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/amVg2BGVL1"
822968622020575233","TanpaDelusi","2017/1/22","@TweetSyarif @aagym 
Semoga bisa jadi tenar spt beliau. Tp kl kamu nyinyirin AHY kqmu gak bakal dapet job. Coba kamu sanjung2 dia 😊"
822968597626523648","Beritasatu","2017/1/22","#PopulerB1 7: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/pVrs6hCRkO"
822968473907146752","yhang0316","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822968445851475970","study_lady","2017/1/22","RT @GunRomli: Sylviana Cawagub AHY lg diusut polisi SBY bapak AHY tiba2 ngeluh saat kasus Ahok dgn gagah bilang hrus diproses hukum https…"
822968383876407296","Beritasatu","2017/1/22","#PopulerB1 7: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY https://t.co/FENeP9mTB3 https://t.co/s5ylx8TRde"
822968305644228608","TeamSotoForever","2017/1/22","RT @Nickole_hn: Ahy.. 😱😻Pero que hermosura de anillo! 💍 - me pregunto quién se lo habra dado ??😌😻😏

@BLANCASOTOTM https://t.co/TKrMMW6RhD"
822968284551069696","fx_raptor","2017/1/22","Saya percaya bahwa AHY lebih baik dari Yuzril karena SBY lebih memilih mencalonkan AHY ;)) https://t.co/Q4VQlrIEtt"
822968264477134849","KeillyKei_","2017/1/22","RT @rika_tatum: Ditakut-Takuti Anies AHY Makin Ngumpet Diajak Debat https://t.co/WxOgoNHLru #Nomor2NyokPilihBadja #Nomor2PalingOK"
822968136555106304","idethnic","2017/1/22","RT @WJB__: Berat DKI kalo harus nanggung gaya hidup gubernur yg serba mewah ini. Uang operasional A Hok bantu org kecil. Dia? https://t.co/…"
822967975170822145","triwul82","2017/1/22","Sylvi Sebut AHY Ahli Strategi Keamanan
https://t.co/z0X2GmX3hF
via @Beritasatu app 👈kalau itu tugasnya satpol PP ini bkn mau perang"
822967820174684165","Abraham1513","2017/1/22","Siento Como Voces de más Aya Q me Dicen K Lo Licencia están KiLlaO 😂😂 Ahy K Pena 😂😂"
822967551508422656","donokip","2017/1/22","RT @RinjaniJB: Ya Allah Tuhan YME Ini 5 Proyek Hoax SBY

 https://t.co/shGCrdzZNG"
822967550459842561","putuputuhiung","2017/1/22","RT @PangeranBiru212: jangan lengah jgn sampai Negeri ini benar2 jatuh ke tangan cina. jgn hanya selfie pakai baju AHY tapi dimall. ngapain…"
822967513646395393","TinayahYateno","2017/1/22","RT @semiaji_w: https://t.co/4DcmFFl2FS"
822967333438132224","PangeranBiru212","2017/1/22","jangan lengah jgn sampai Negeri ini benar2 jatuh ke tangan cina. jgn hanya selfie pakai baju AHY tapi dimall. ngap… https://t.co/uZh1zZVdIi"
822967112591360000","Boneka_Lilin","2017/1/22","Segmen 2: Kampanye AHY hingga Persiapan Pilkada Tersendat  https://t.co/djMs1mX6y7"
822967044291194881","Janabachri","2017/1/22","RT @agussylviDKI: “Kita semua harus terus menjaga keharmonisan rasa saling menghormati menghargai perbedaan yang ada di antara kita.” -AH…"
822967034019360768","Ronnie_Rusli","2017/1/22","Netral tetapi pasti nanti memilih. Apa benar tulisan ini tweep ~>Bukti AHY Tidak Siap Jadi Gubernur - Jakarta Asoy https://t.co/wh9j5OWAx8"
822966935096684544","mariafe698","2017/1/22","RT @Nohemy14060165: Pues Supongo Que Ya Ahy Que Dejar Que Brandon Y Melisa Arreglen Solos Sus Problemas!😔💔 Y Pase Lo Que Pase Ambos Van Ah…"
822966903446466560","RickyAnthonyP","2017/1/22","RT @humaira979: Penyebab pepo baper dan ujungnya curhat :  
1. Krn liat pak habibie dan pak try diundang ke istana 
2. Kasus mpok selpi (Ah…"
822966895674462209","Give021303","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822966871477534722","alenasantoso","2017/1/22","Yakinlah head to head sama Risma K.O. satu putaran si AHY. Warga Jatim sdh cerdas2 kok skrg. https://t.co/zPEdh3mC0j"
822966781174161409","koeztri","2017/1/22","AHY ga percaya KPUD ? @Bettyidroos https://t.co/2GKuLIkYIA"
822966767320342528","piyuanker12","2017/1/22","RT @Beritasatu: AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/9qKh58dZk4"
822966758625579011","superlovejadine","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822966752078217217","ferdiyan_y","2017/1/22","RT @gerilyapolitik: Tertangkap Natalan dengan Joget & Dangdut Sylviana-AHY Larang Salam 2 Jari https://t.co/evHZ6AI99m https://t.co/GQj5vW…"
822966688631009281","rendranila","2017/1/22","RT @agussylviDKI: “Kita semua harus terus menjaga keharmonisan rasa saling menghormati menghargai perbedaan yang ada di antara kita.” -AH…"
822966642032320513","LoveNiey","2017/1/22","RT @semiaji_w: *Modus Cikeong...Playing Victim FPI pendukung AHY-Sylvi*https://t.co/ry4jZ7sPK4"
822966580115972097","ferdiyan_y","2017/1/22","Timses AHY panik.. https://t.co/Pp06zCifrz"
822966579969212416","SartonoHutomo","2017/1/22","“@Beritasatu: AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/6dN9nEAMF4”"
822966529155166208","sanchezgenny9","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822966498138484736","licia2hot4u","2017/1/22","The Women’s March is massive. Here’s how organizers can give it staying power. - Vox https://t.co/j7cIfFMRI8"
822966445772402688","JaDineFanALWAYS","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822966419864178688","eli_wi","2017/1/22","SBY ATAU AHY https://t.co/RDwDKxeXof"
822966016938561537","cristian_la20","2017/1/22","Mal ahy 😂😂😂😂👋"
822965964174069760","Marie_Art78","2017/1/22","RT @ImMaryDUDE: AHY WEY ESTO ES REAL AHHH *grita* https://t.co/g5rehxXfo7"
822965837732728832","YaFavEscarlinn","2017/1/22","RT @Marilanda__: @YaFavEscarlinn it's gonna have to be tomorrow cause hoy ahy fiesta 😂🤙🏽"
822965807973965824","hansjedi671","2017/1/22","Seru baru kali ni dalam sejarah natal dandutan  😂 hidup demokrat hidup AHY  hidup SBY😘 coblos Nomor 2 inga no… https://t.co/Bjqr7a91E8"
822965792983678976","Marilanda__","2017/1/22","@YaFavEscarlinn it's gonna have to be tomorrow cause hoy ahy fiesta 😂🤙🏽"
822965672166600704","Oddie_Budi_S","2017/1/22","RT @GunRomli: BOT SBY & AHY yg makin oon mau alihkan isu 👇 Camkan! Sylviana diperiksa Polisi krn ada DUGAAN KORUPSI BANSOS bukan cuma TERIM…"
822965592873279488","donaturia","2017/1/22","RT @GunRomli: BOT SBY & AHY yg makin oon mau alihkan isu 👇 Camkan! Sylviana diperiksa Polisi krn ada DUGAAN KORUPSI BANSOS bukan cuma TERIM…"
822965333606531072","study_lady","2017/1/22","RT @GunRomli: Kata Poltracking AHY TERTINGGI: 3025% Ahok 2888% Anies  2863% tp margin of errornya 346% ketawa aja deh hahaha"
822965316984504321","vegaprima","2017/1/22","Udahlah kasian jangan diterusin drpd kecewa 😂 https://t.co/HslHfZT7a0"
822965100185321472","Ahy_Sanna","2017/1/22","RT @NdSTIME: Don't get your feelings hurt by watching"
822965071030652928","Kim_Mora23","2017/1/22","Ahy que estar enfermo para ver trt"
822965053150363648","UnityNetworks","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/Z5KPN6Tjvv"
822965042186485760","OnlineUsahanya","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/XsvAqdojo1"
822965008376168449","Brian_CnT","2017/1/22","Pongan a los Del Ciclón Falta Huevo Ahy"
822964963258093568","TatiekSudarmani","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/AeqgdlHHCl"
822964922543996928","Infonya_Mas","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/xvIRcwOWtG"
822964914071474176","idbreakingnews","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/zdhkbibjCc: Kebinekaan adalah Keindahan dan Keku… https://t.co/i5ofUIYpDO"
822964833834307585","_Kasimun","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822964810958696449","Jak_Spotlight","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/IBbofomGYJ"
822964776456232960","RexyChristian1","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822964744298631168","Aleswaels","2017/1/22","@AlfonColantonio payaso no t duermas porq desp no t despertas ni ahy"
822964727903096832","oswaggyshawtyo","2017/1/22","Zgrywa typową bogatą dziewczynkę która jest najpiękniejsza najcudowniejsza i wgl same ohy i ahy"
822964703399968769","Ahy_Sanna","2017/1/22","RT @ayrulai: I ain't going to be rude or act up because you don't like me I'll be extra nice you should try it"
822964667672887296","Ahy_Sanna","2017/1/22","RT @jutooshmoove: realized I'm surrounded by a lot of genuine people.."
822964411283292160","VincentJoshua94","2017/1/22","RT @FARHATABBASLOW: AHK Tersangka jg bernuansa politik mas @AgusYudhoyono kl gk mau bernuansa politik y jd artis ajajd nya nuansa seni..ht…"
822964162854666240","roz_zale","2017/1/22","@_TNIAU betulll... Pilih AHY-SYLVI nomer SATU"
822964083351687168","kp_adi_rt","2017/1/22","@suryadelalu @miaemilymia @fadlizon ditujukan ke AHY?"
822964073293840384","PilarRo16","2017/1/22","RT @sebita126: @PilarRo16 ahy yo también te extraño 😔"
822963969317097472","sebita126","2017/1/22","@PilarRo16 ahy yo también te extraño 😔"
822963968775852032","study_lady","2017/1/22","RT @GunRomli: BOT SBY & AHY yg makin oon mau alihkan isu 👇 Camkan! Sylviana diperiksa Polisi krn ada DUGAAN KORUPSI BANSOS bukan cuma TERIM…"
822963697144500224","BlogEgi","2017/1/22","Segmen 2: Kampanye AHY hingga Persiapan Pilkada Tersendat  https://t.co/hgkJR0x4Ep"
822963557365071874","ticceny","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/RwwZWligEJ"
822963473013350400","PangeranBiru212","2017/1/22","klo AHY menang sy dpt apa? ga ada. tapi sy berharap pahala dri Allah utk modal sy diakhirat. biar rezeki sy didunia Allah yg kasih."
822963318071521280","Janabachri","2017/1/22","RT @eae18: Saya kultwit sendiri soal Ahoak kok cebong kelojotan. Kalian hina AHY caci maki AHY saya diamkan kok."
822963312044474370","beritik","2017/1/22","#BeritaHarian: Segmen 2: Kampanye AHY hingga Persiapan Pilkada Tersendat  https://t.co/G6bQTFAJua · By #SbyCuk"
822963014236340225","mrcortez86","2017/1/22","@danirdp carnal no tienes por ahy el link del partido?"
822962880744214534","NengoHD","2017/1/22","@0_manito_0 en estar atento nada mas cuandk empezemos en el canal secundario ahy las hago tengo strike en principal xD"
822962868098207744","ndoro__putri","2017/1/22","Eeh kita sama dong pendukung AHY!  😀 https://t.co/jHTR1KDran"
822962838654173184","RasaAris","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822962825232613377","LlPUTAN6com","2017/1/22","New post: Segmen 2: Kampanye AHY hingga Persiapan Pilkada Tersendat  https://t.co/vMO3FzjrTy"
822962716767682561","Beritasatu","2017/1/22","AHY: Kebinekaan adalah Keindahan dan Kekuatan Jakarta https://t.co/9qKh58dZk4"
822962551403094016","bpriady","2017/1/22","RT @Takviri: dan satu hal yg patut kita berikan apresiasi adalah prof @rockygerung tdk sembunyi di gorong-gorong ketika berikan dukungan ke…"
822962185966092288","y_ahy_a","2017/1/22","@samialqorashi 
الله يسامحك بكره يسوون جمعيه عمومية (قطة العابد)"
822962140390846464","G__Saeen","2017/1/22","Naseeban main teendo mailo likyal ahy na -"
822961982303191040","SolaemanHatta","2017/1/22","RT @gerilyapolitik: Tertangkap Natalan dengan Joget & Dangdut Sylviana-AHY Larang Salam 2 Jari https://t.co/evHZ6AI99m https://t.co/GQj5vW…"
822961849431797760","cendimin","2017/1/22","RT @wijimoharwan: Melihat P demokrat mempertaruhakan segalanya demi kemenangan AHY di pilkada DKI ini jls ada udang dibalik rempeyek..."
822961833493426176","Imansul70040242","2017/1/22","RT @wijimoharwan: Melihat P demokrat mempertaruhakan segalanya demi kemenangan AHY di pilkada DKI ini jls ada udang dibalik rempeyek..."
822961682993606660","SureBroo","2017/1/22","RT @Sara_Raay: Anuncio!! ¡inminente cierre de Twitter gracias por todos los que habéis estado ahy. En dos días no existirá más sara ray. Ad…"
822961591444324353","simplymeLOISKIE","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822961590219616256","RomaNesia","2017/1/22","RT @gerilyapolitik: Ya Allah Tuhan YME Ini 5 Proyek Hoax SBY Pepo AHY https://t.co/0ocVcmgUyW https://t.co/UEYROM7zhM"
822961512155205632","nathanael74","2017/1/22","RT @semiaji_w: https://t.co/4DcmFFl2FS"
822961511698034689","Andry18916980","2017/1/22","@GunRomli @detikcom ga ngerti kok nyari simpati sampai begini amat AHY. Ini loh yg org ga suka. Terlalu pencitraan .. kok masih ga paham ya"
822961507902201856","nathanael74","2017/1/22","RT @semiaji_w: *Modus Cikeong...Playing Victim FPI pendukung AHY-Sylvi*https://t.co/ry4jZ7sPK4"
822961400465145856","GJCOfficial11","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822961284480004096","putrasendow","2017/1/22","RT @wijimoharwan: Melihat P demokrat mempertaruhakan segalanya demi kemenangan AHY di pilkada DKI ini jls ada udang dibalik rempeyek..."
822961191236419584","PangeranBiru212","2017/1/22","jadi klo AHY mau menang tolong turunlah ke masyarakat. jgn asik dimedsos. harus gencar di mendsos terlebih didunia nyata."
822961097799929858","jasriyanto","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822961034642227200","semiaji_w","2017/1/22","https://t.co/4DcmFFl2FS"
822961031500730368","semiaji_w","2017/1/22","*Modus Cikeong...Playing Victim FPI pendukung AHY-Sylvi*https://t.co/ry4jZ7sPK4"
822960873438257152","Jokashmusic","2017/1/22","tabn ahy 2-1 la serie.. see you mañana pajaritas."
822960772347215872","NachoLerzo","2017/1/22","RT @elalesicumbia: @pablitolescano @Movistar PERDOM AMIWO CI LOS JILE DE @MovistarArg AHY KE DARLE UM PAR DE KACHETASO"
822960729300942848","nathanael74","2017/1/22","RT @wijimoharwan: Melihat P demokrat mempertaruhakan segalanya demi kemenangan AHY di pilkada DKI ini jls ada udang dibalik rempeyek..."
822960436987367424","AgungWidrajat","2017/1/22","RT @semiaji_w: https://t.co/YcJjSqq3qD"
822960306901159936","GessKay75","2017/1/22","RT @JadinePublicist: Ahy ginagalingan!!!!! Mahusay!!! 1M na pasabog!!!! #GGVJaDineInLaugh https://t.co/wV1NbFMfE2"
822960306494152706","fadlilahAm","2017/1/22","RT @putra131093: AHY Di Cintai Warga Jakarta https://t.co/UhgLNCLRQr"
822960272973279232","marcel_prawira","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822960186042089472","PangeranBiru212","2017/1/22","tapi saya ga masalah gak apa2 bukan untuk AHY atau Parpol atau Ormas tapi untuk Islam dan Pribumi."
822960183869513728","miaemilymia","2017/1/22","RT @gerilyapolitik: Tertangkap Natalan dengan Joget & Dangdut Sylviana-AHY Larang Salam 2 Jari https://t.co/evHZ6AI99m https://t.co/GQj5vW…"
822960180908478464","EricGonzalezHD","2017/1/22","11 A 2 ahy pobre Liceysta Las Águilas Le Agruiinan Los Días Cuando Ellos Están Felices 😂😂😂😂😂😂"
822959976922550272","gongping_","2017/1/22","RT @GunRomli: Bg saya Perayaan Natal Demokrat yg dihadiri SBY-AHY-Sylvi unt pencitraan politik belaka: momen uda lewat ada joget2 dangdut…"
822959920475574272","RjSonakMalela14","2017/1/22","@GunRomli selamat utk kader Demokrat yg menerima FPI sbg pendukung AHY. Luar biasa logikanya!"
822959911290032128","An18Ping","2017/1/22","RT @WJB__: Berat DKI kalo harus nanggung gaya hidup gubernur yg serba mewah ini. Uang operasional A Hok bantu org kecil. Dia? https://t.co/…"
